placement,local_bsz,step_time,sync_time,gpu_time,data_time,other_time
3344,16,0.1063,0.007,0.1004,0.0003,0.0056
3344,25,0.1412,0.0064,0.1371,0.0003,0.0038
3344,32,0.1654,0.0063,0.1595,0.0003,0.0056
3344,50,0.2498,0.0097,0.2409,0.0004,0.0085
3344,64,0.308,0.0108,0.2951,0.0004,0.0125
3344,100,0.4762,0.0156,0.4631,0.0004,0.0128
3444,16,0.1056,0.0063,0.1003,0.0003,0.005
3444,25,0.1435,0.0063,0.1383,0.0004,0.0049
3444,32,0.1634,0.0064,0.1591,0.0003,0.004
3444,50,0.246,0.0089,0.2394,0.0004,0.0061
3444,64,0.3032,0.0101,0.2947,0.0004,0.0081
3444,100,0.4825,0.0146,0.4626,0.0004,0.0195
4444,16,0.1081,0.0074,0.1021,0.0003,0.0057
4444,25,0.1457,0.0064,0.1387,0.0003,0.0068
4444,32,0.1655,0.0061,0.1596,0.0003,0.0056
4444,50,0.2451,0.0083,0.2388,0.0004,0.0059
4444,64,0.3081,0.0092,0.2956,0.0004,0.0122
4444,100,0.4777,0.0148,0.4649,0.0004,0.0124
